fuck,date,organization,address,license,licenseYear,licenseCode,latitude,longitude
1,1998/05/07,台北神話管理委員會,五股鄉成泰路一段7巷15弄1~27－(單)號,83股使字第 0868 號,83,0868,25.06641,121.432067
1,1998/05/12,薪水傳奇管理委員會,五股鄉成泰路三段577巷85~117－(雙)號,86股使字第 1129 號,86,1129,25.103141,121.451052
1,1998/05/14,五股鄉中興天廈管理委員會,五股鄉中興路四段40.42號,83股使字第 1533 號,83,1533,25.159953,121.540719
1,1998/05/21,飛翔台北社區管理委員會,五股鄉水碓路73~91－(單)號,86股使字第 1049 號,86,1049,25.07226,121.433988
1,1998/05/22,五福臨門管理委員會,五股鄉工商路150號,86股使字第 1290 號,86,1290,25.087479,121.433282
1,1998/06/05,五股鄉圓山御花園管理委員會,五股鄉西雲路63~93－(單)號1~8樓,83股使字第 1399 號,83,1399,25.089993,121.44286
1,1998/06/08,台北新桂林管理委員會,五股鄉西雲路237~263－(單)號,81股使字第 0995 號,81,0995,25.089993,121.44286
1,1998/07/15,幸福美滿大地管理委員會,五股鄉五福路70~84－(雙)號,82股使字第 021 號,82,021,25.053204,121.29496
1,1998/08/28,美景江山B區管理委員會,五股鄉水碓九路18~26－(雙)號,85都股使字第 0055 號,85,0055,25.072724,121.429985
1,1998/09/09,幸福大地管理委員會,五股鄉五福路52巷1號,82股使字第 0976 號,82,0976,25.089812,121.433623
1,1998/09/22,台北御史園管理委員會,五股鄉御史路55.57.59號,83股使字第 1501 號,83,1501,25.108654,121.417409
1,1998/12/16,幸福快樂大地管理委員會,五股鄉五福路88巷1.3.5.7號,82股使字第 0022 號,82,0022,25.090309,121.43271
1,1998/12/16,美畫天地A區管理委員會,五股鄉水碓五路157~175－(單)號,84股使字第 0104 號,84,0104,25.070927,121.428454
1,1999/01/19,觀邸世家管理委員會,五股鄉四維路147號,86股使字第 1303 號,86,1303,24.262142,120.537148
1,1999/04/02,美麗堡管理委員會,五股鄉西雲路117號,87股使字第 0738 號,87,0738,25.09287,121.443879
1,1999/07/13,皇家生活管理委員會,五股鄉成泰路三段165號2~7樓,81股使字第 0315 號,81,0315,25.091926,121.445141
1,1999/08/11,德音報喜管理委員會,五股鄉水碓一路22~32號,88股使字第 0086 號,88,0086,25.073903,121.430574
1,1999/08/19,台北愛家管理委員會,五股鄉五福路14巷26~49號,82股使字第 1216 號,82,1216,25.088726,121.434924
1,1999/11/18,企業家管理委員會,五股鄉工商路99巷22.24號1~12樓,82股使字第 0141 號,82,0141,25.084685,121.436801
1,1999/11/26,富貴林園管理委員會,五股鄉成泰路一段241巷18~42號1~7樓,88股使字第 0743 號,88,0743,25.081236,121.43575
1,1999/12/15,大地福星管理委員會,五股鄉成泰路46號1~8樓,83股使字第 0195 號,83,0195,25.088806,121.442508
1,1999/12/15,美墅B區管理委員會,五股鄉水碓三路129~143－(單)號,87都股使字第 0063 號,87,0063,25.07081,121.429169
1,1999/12/15,台北青年城第二期管理委員會,五股鄉西雲路138－1號,88股使字第 0521 號,88,0521,25.094028,121.445666
1,2000/04/21,碧山居管理委員會,五股鄉水碓七路81號,83都股使字第0143 號,83,0143,25.072216,121.429785
1,2000/05/16,觀景名廈管理委員會,五股鄉成泰路四段24－1.2.3.4號2~13樓,88股使字第 777 號,88,777,25.10712,121.453881
1,2000/07/03,松莊大廈管理委員會,五股鄉成泰路三段513.515號1~9樓,82股使字第 0525 號,82,0525,25.105435,121.452579
1,2000/10/05,寶祥花園C區管理委員會,五股鄉五福路32巷13~21－(單)號1~12樓,84股使字第 0397 號,84,0397,25.08977,121.435264
1,2000/10/27,長春泉管理委員會,五股鄉成泰路一段219號,89股使字第 0002 號,89,0002,25.077264,121.435203
1,2000/11/24,儒林晶鑽管理委員會,五股鄉成泰路二段96~102－(雙)號,89股使字第 0567 號,89,0567,25.080924,121.437027
1,2001/04/12,法國宮庭管理委員會,五股鄉御史路71~77－(單)號,89股使字第 0214 號,89,0214,25.090323,121.442327
1,2001/05/02,神仙社區管理委員會,五股鄉水碓三路5~25－(單)號1~3樓,89股使字第 0200 號,89,0200,25.07081,121.429169
1,2001/05/08,巨聖社區管理委員會,五股鄉御史路92巷2弄1號2~5樓,83股使字第 0395 號,83,0395,25.095186,121.440057
1,2001/09/06,薪關渡社區管理委員會,五股鄉成泰路四段24號之5~9 1樓,89股使字第 0153 號,89,0153,25.10712,121.453881
1,2001/01/05,京華樓管理委員會,五股鄉成泰路一段8巷,87股使字第 1030 號,87,1030,25.067215,121.435783
1,2002/01/22,凌雲大廈管理委員會,五股鄉凌雲路一段34.36.40號1~7樓,90股使字第 0353 號,90,0353,25.102544,121.448842
1,2002/02/07,大都市科學園區管理委員會,五股鄉中興路一段2~12－(雙)號,90股使字第 0431 號,90,0431,24.68663,121.797556
1,2002/05/23,麗源珍品管理委員會,五股鄉民義路一段109號1~8樓,90股使字第 0712 號,90,0712,25.086431,121.43405
1,2002/08/01,圓山芳鄰管理委員會,五股鄉成泰路一段189巷56~62－(雙)號1~11樓,83股使字第 0445 號,83,0445,25.0772,121.433908
1,2002/08/13,新北產業園區第二批標準廠房管理委員會,五股鄉五權七路10~24－(雙)號,85股使字第 1639 號,85,1639,25.066624,121.447892
1,2002/09/02,新加坡華園城堡管理委員會,五股鄉登林路81－1號,90股使字第 0362 號,90,0362,25.070326,121.427031
1,2002/09/23,台北荷蘭管理委員會,五股鄉成泰路四段22巷29號,84股使字第 0928 號,84,0928,25.108385,121.455344
1,2002/11/18,金滿意管理委員會,五股鄉御史路21~31－(單)號1~7樓,90股使字第 0688 號,90,0688,25.090323,121.442327
1,2002/12/17,集福如意管理委員會,五股鄉成泰路三段577巷136~150－(雙)號1~7樓,90股使字第 0288 號,90,0288,25.103141,121.451052
1,2003/05/13,竹林大廈管理委員會,五股鄉自強路56~66號,88股使字第 0476 號,88,0476,25.114462,121.713003
1,2003/05/14,德音家康管理委員會,五股鄉水碓路2.6.8.10號,85股使字第 0493 號,85,0493,25.072752,121.433254
1,2003/05/27,珍寶大廈管理委員會,五股鄉成泰路三段369.369-1號,91股使字第 0260 號,91,0260,25.105435,121.452579
1,2003/07/22,優利新村管理委員會,五股鄉成泰路三段543巷3~9號,90股使字第 0287 號,90,0287,25.102872,121.44986
1,2004/03/09,台北新佳坡大樓管理委員會,五股鄉御史路3.5號2~9樓,92股使字第 0023 號,92,0023,25.091604,121.441981
1,2004/05/21,五股工業區第二批標準廠房,五股鄉五權路9~23號,85股使字第 1639 號,85,1639,25.069862,121.455043
1,2004/08/10,台北星州公寓大廈管理委員會,五股鄉成泰路一段32巷32號,86股使字第 0283 號,86,0283,25.06724,121.43516
1,2004/10/18,青山名園管理委員會,五股鄉成泰路一段189巷14-4號5樓,84股使字第 1120 號,84,1120,25.077535,121.433865
1,2005/04/06,音樂會公寓大廈,五股鄉西雲路116-5號1樓,93股使字第04443號,93,04443,25.093518,121.4447
1,2005/05/17,太鼎社區,五股鄉成泰路一段7巷48弄1~13號之1~11號2至5樓,82股使字第0329號,82,0329,25.067273,121.432922
1,2005/08/31,坎城假期,五股鄉德泰村成泰路2-7號1樓,93股使字第0513號,93,0513,25.067039,121.434138
1,2005/11/01,富一公寓大廈,五股鄉五權三路24號,94股使字第0281 號,94,0281,25.064782,121.453729
1,2005/12/26,舞鼓豐收公寓大廈,五股鄉民義路一段42號1-10樓,94股使字第0321號,94,0321,25.084036,121.436941
1,2006/07/27,臻愛花園社區,五股鄉御史路1巷19-41單號,95股使字第0134號,95,0134,25.08986,121.442364
1,2006/07/25,台北縣五股貿商二村國宅社區,五股鄉登林路貿商巷1弄3號14樓,91股使字第0352號,91,0352,25.069613,121.430212
1,2006/07/27,五股貿商二村國宅社區B3區管理委員會,五股鄉自強路150巷2號6樓,91股使字第0492號,91,0492,25.070536,121.431948
1,2006/09/21,振樺電子公寓大廈管理負責人,五股鄉五權七路70號,94股使字第0579號,94,0579,25.07033,121.453986
1,2006/09/13,昶達大樓公寓大廈,五股鄉五權七路36號,80股使字第0768號,80,0768,25.068629,121.44995
1,2006/11/29,龍鳳花園社區,五股鄉民義路一段157之22號,74股使字第1973號,74,1973,25.086673,121.431262
1,2006/09/01,金鑽別莊A區公寓大廈管理委員會(補登報備資料),五股鄉西雲路88巷12-1號,95股使字第0045號,95,0045,25.091856,121.444297
1,2006/09/13,金鑽別莊B區公寓大廈管理委員會(補登報備資料),五股鄉西雲路88巷16之2號,95股使字第0050號,95,0050,25.09204,121.444518
1,2007/02/16,五福豪門社區管理委員會,五股鄉五福路11號,95股使字第0481號,95,0481,25.088674,121.434107
1,2007/06/05,傑生公寓大廈管理負責人,五股鄉五權六路31號,94股使字第0478號,94,0478,25.06652,121.451258
1,2007/07/12,天昱公寓大廈管理負責人,五股鄉五工三路119號,96股使字第0210號,96,0210,25.068028,121.454618
1,2007/07/13,台北蔚藍天公寓大廈管理委員會,五股鄉登林路貿商巷5弄5號,95股使字第0311號,95,0311,25.070164,121.429629
1,2007/08/15,香草部落格公寓大廈管理委員會,五股鄉成泰路1段7巷70號12樓,96股使字第0103號,96,0103,25.067871,121.432316
1,2007/11/09,台北得意GO公寓大廈管理委員會,五股鄉四維路116之8號8樓,96股使字第0320號,96,0320,23.30823,120.274818
1,2007/11/02,慈林珍寶公寓大廈管理委員會,五股鄉御史路88號1樓,94股使字第0519號,94,0519,25.095064,121.440282
1,2007/11/27,龍騰公寓大廈管理負責人,五股鄉中興路一段195號,95股使字第0650號,95,0650,25.159953,121.540719
1,2008/01/23,翠林珍寶公寓大廈管理委員會,五股鄉御史路89號4樓,94股使字第0518號,94,0518,25.094536,121.440332
1,2008/01/04,龍鳳之星公寓大廈管理委員會,五股鄉民義路一段91號3樓,93股使字第0367號,93,0367,25.085785,121.434736
1,2008/01/30,賀眾公寓大廈管理負責人,五股鄉登林路98之1.2號,96股使字第0679號,96,0679,25.075244,121.415307
1,2008/02/21,福太公寓大廈管理委會,五股鄉成泰路三段543巷50-1號,74股使字第0023號,74,0023,25.102861,121.45008
1,2008/04/03,華納別墅公寓大廈管理委員會,五股鄉成泰路三段77巷2號,95股使字第0715號,95,0715,25.090154,121.44329
1,2008/06/12,金吉王管理負責人,五股鄉五工六路51號,97股使字第0062號,97,0062,25.066784,121.446023
1,2009/01/06,益睿科技大樓管理負責人,五股鄉成泰路3段6號,97股使字第0406號,97,0406,25.087516,121.441337
1,2009/05/15,源盛社區管理負責人,台北縣五股鄉五工五路14號,95股使字第084號,95,084,25.063777,121.453396
1,2009/07/03,春水禾田公寓大廈管理負責人,台北縣五股鄉成泰路一段7巷36－1號8樓,97股使字第791號,97,791,25.067167,121.432619
1,2009/07/06,京畿別墅A區管理負責人,台北縣五股鄉水碓五路118號,97股使字第420號,97,420,25.07251,121.430865
1,2009/07/30,希世企業大廈管理負責人,台北縣五股鄉五工路110號,98股使字第418號,98,418,25.066016,121.454995
1,2009/08/20,興瀚企業大樓管理負責人,台北縣五股鄉五權路61號,97股使字第676號,97,676,25.069545,121.453847
1,2009/09/14,綠地堡B區社區管理負責人,台北縣五股鄉民義路一段79－6號5樓,97股使字第445號,97,445,25.085166,121.435083
1,2009/09/28,綠地堡A區公寓大廈管理委員會,台北縣五股鄉民義路一段77號2樓,97股使字第566號,97,566,25.085267,121.435134
1,2009/12/02,寶馥別墅管理負責人,台北縣五股鄉水碓一路49號,98股使字第406號,98,406,25.071888,121.431265
1,2009/12/08,快樂GO管理委員會,台北縣五股鄉成泰路四段19號,98股使字第150號,98,150,25.107225,121.453506
1,2010/01/07,京畿別墅BD區管理委員會,台北縣五股鄉水碓二路18號2樓,97股使字第467號,97,467,25.072019,121.430167
1,2010/01/29,龍達廠辦管理負責人,台北縣五股鄉五工路138號,98股使字第753號,98,753,25.069652,121.450481
1,2010/02/04,箱根四季社區管理委員會,台北縣五股鄉水碓村35鄰水碓九路68號,97股使字第362號,97,362,25.072258,121.429413
1,2010/04/09,臻愛家園公寓大廈管理委員會,台北縣五股鄉御史路1巷71號2樓,98股使字第664號,98,664,25.09034,121.4408
1,2010/04/28,馨福吉邸公寓大廈管理委員會,台北縣五股鄉民義村15鄰民義路一段128號2樓,98股使字第685號,98,685,25.086027,121.434732
1,2010/05/26,陸光新城B社區管理委員會,台北縣五股鄉民義路一段185－2~25號,97股使字第386號,97,386,25.088011,121.431499
1,2010/05/26,陸光新城A社區管理委員會,台北縣五股鄉六合街49號2樓,97股使字第570號,97,570,25.089524,121.431346
1,2010/07/13,台北新天地大樓管理委員會,台北縣五股鄉成泰路三段2巷7號10樓,98股使字第553號,98,553,25.086421,121.441096
1,2010/11/22,京畿別墅C區管理委員會,新北市五股區水碓五路138號,97股使字第285號,97,285,25.072949,121.431117
1,2010/01/06,綠林大道管理委員會(補登資料),新北市五股區西雲路181－1號5樓,83股使字第1608號,83,1608,25.095437,121.447458
1,2011/01/19,樸園華廈管理委員會,新北市五股區水碓村35鄰水碓九路28號5樓,98股使字第620號,98,620,25.071809,121.428456
1,2011/01/19,好運來社區管理委員會,新北市五股區集賢里6鄰天乙路83號,82股使字第930號,82,930,25.104666,121.447861
1,2011/09/14,傑士堡公寓大廈管理委員會,新北市五股區御史路35巷45號,99股使字第384號,99,384,25.091737,121.441953
1,2011/09/09,築樂管理委員會,新北市五股區御史路33號,100股使字第129號,100,129,25.091564,121.441989
1,2012/06/26,科斯密管理委員會,新北市五股區五權五路20號,96股使字第710號,96,710,25.065273,121.45217
1,2012/06/27,希世社區管理委員會,新北市五股區五工路110號,98股使字第418號,98,418,25.066016,121.454995
1,2012/07/24,荔茂公寓大ㄒ砑管理委員會,新北市五股區五權七路38號,101股使字第054號,101,054,25.068826,121.450121
1,2012/08/23,集賢幸福莊管理委員會,新北市五股區凌雲路一段158巷40號,100股使字第409號,100,409,25.103839,121.447242
1,2013/01/28,錦里花園管理委員會,新北市五股區五福路146號,100股使字第093號,100,093,25.091418,121.432188
1,2013/02/07,科斯密大樓管理委員會,新北市五股區五權五路20號,96股使字第0710號,96,0710,25.065273,121.45217
1,2013/04/02,社區管理負責人余木連,"新北市五股區成泰路三段175,175-1號",102股使字第026號,102,026,25.105435,121.452579
1,2013/04/08,富麗宅公寓大廈管理委員會,新北市五股區水碓七路107號,100股使字第384號,100,384,25.073191,121.430578
1,2013/05/28,築園社區公寓大廈管理委員會,新北市五股區御史路1巷6號,101股使字第160號,101,160,25.08986,121.442364
